agency_name,post_title,snippet,url,published_date,signal_type
Carbon,Rep. Onder Introduces the Curtailing Agency Reach and Bureaucracy Overreach on Net-Zero (CARBON) Act | Representative Bob Onder,"(Washington, D.C.) – This past week, U.S. Congressman Bob Onder introduced H.R. 7554, the Curtailing Agency Reach and Bureaucracy Overreach on Net-Zero (CARBON) Act, to restore the original congressional intent of the Clean Air Act (CAA) by excluding carbon dioxide, methane, and nitrous oxide from federal air pollution regulation, thereby curtailing the Environmental Protection Agency’s (EPA) ability to regulate certain greenhouse gases.",https://onder.house.gov/media/press-releases/rep-onder-introduces-curtailing-agency-reach-and-bureaucracy-overreach-net,2026-02-17T16:33:08,new_campaign
Carbon,A milestone achievement in our journey to carbon negative - The Official Microsoft Blog,"This category represents more than 90% of the renewable energy applied to achieve our 2025 target.The second category is “grid mix” – renewable energy supported via our standard utility relationships and rates, inclusive of policy programs such as renewable portfolio standards and state and utility decarbonization goals.Our 2025 100% renewable target does not include purchases from short-term, so-called “spot market” renewable energy credits (RECs) sourced from operational clean energy projects.With the above in mind, Microsoft leverages a straightforward formula to determine our 100",https://blogs.microsoft.com/blog/2026/02/18/a-milestone-achievement-in-our-journey-to-carbon-negative/,2026-02-18T17:52:22,new_campaign
Carbon,"With NASCAR partnership, POET launches first-ever zero-carbon bioethanol - SiouxFalls.Business","Additionally, POET Zero Carbon Bioethanol branding will appear on all NASCAR fuel cans, alongside longtime Official NASCAR Fuel Partner Sunoco, further embedding bioethanol into the sport’s competitive fabric.",https://siouxfalls.business/with-nascar-partnership-poet-launches-first-ever-zero-carbon-bioethanol/,2026-03-05T15:07:16,new_campaign
Carbon,Frontier Launches Call For 2026 Carbon Removal Innovation Program,"Frontier has opened applications for its <strong>2026 Innovation program</strong>, inviting companies, research institutions and nonprofit groups to develop technologies aimed at advancing permanent carbon removal.",https://carbonherald.com/frontier-launches-call-for-2026-carbon-removal-innovation-program/,2026-03-13T09:35:00,new_campaign
Two Doors Down Productions,Brian Bill - Two Doors Down Productions | LinkedIn,"But amid all the noise, one thing became clear: creatives need to double down on the two things AI can’t replicate: Vision &amp; Taste. That’s our value. Our job is to pair it with speed, craft, and an understanding of how to wield the tools of this new age. The genie isn’t going back in the bottle. And agency structures are about to shift.",https://www.linkedin.com/in/brian-bill182/,2026-02-25T12:31:24,new_campaign
ARC Creative,One Year of ARC Creative - YouTube,Thank you for joining us for our LA studio opening and celebrating one year of ARC Creative. An incredible evening marking an unforgettable year!FOLLOW UShtt...,https://www.youtube.com/watch?v=XbDtkrbuVSQ,2026-03-03T16:45:36,new_campaign
Awakened Films,Awakened Films Celebrates 18 Years of Creative Visual Storytelling and Expands Into AI-Driven Content Creation,"MADISON, N.J., <strong>March 1, 2026</strong> /PRNewswire-PRWeb/ -- Awakened Films, a women-owned video production and creative content company based in New Jersey, is celebrating its 18th year in business with the expansion of new service offerings focused ...",https://www.prweb.com/releases/awakened-films-celebrates-18-years-of-creative-visual-storytelling-and-expands-into-ai-driven-content-creation-302700054.html,2026-03-01T21:42:22,new_campaign
MEISTER,Auditel Ad Campaign Shot on Blackmagic PYXIS 12K - Broadcast Beat,"“Paired with XEEN Meister T1.3 lenses, we shot around T2.8 at 800 ISO which helped to maintain depth of field and subject separation against the bright wall.” · He added, “On deliberately underexposed faces, the camera’s RGBW sensor gave us cleaner luminance and less chroma noise when lifting.” · The campaign was shot in 12K 3:2 open gate at 25fps to afford greater creative freedom in post production, recording in Blackmagic RAW 3:1 constant bitrate on CFexpress media.",https://www.broadcastbeat.com/auditel-ad-campaign-shot-on-blackmagic-pyxis-12k/,2026-03-13T13:32:37,new_campaign
MEISTER,flin,"Was uns ausmacht? Wir glauben, Digital Marketing geht besser. Dann, wenn wir das «Zusammen» mit unseren Kund:innen ins Zentrum rücken. Zusammen wollen wir die zentralen Meilensteine erarbeiten, aus Fehlern lernen, Herausforderungen meistern und Erfolge feiern.",https://flin.agency/,2026-03-06T14:54:48,new_campaign
Rosewood Creative,How VML exemplified agency versatility in 2025,Accounts in ReviewDraftKings is set to hire Translation and Rosewood Creative as creative agency partners,https://adage.com/events-awards/a-list-creativity/aa-vml-2026/,2026-03-09T10:00:00,new_campaign
Rosewood Creative,Wieden+Kennedy: A-List 2026 - Ad Age,"6 after being named Creative Agency of the Year in 2025. (Wieden+Kennedy) ... Accounts in ReviewDraftKings is set to hire Translation and Rosewood Creative as creative agency partners · Until now, DraftKings has mostly relied on its in-house agency for big brand campaigns.",https://adage.com/events-awards/a-list-creativity/aa-wieden-and-kennedy-2026/,2026-03-09T10:00:00,new_campaign
indigenous,"Second Annual iDREAM Awards Opens Applications, Offering $5 Million in Advertising Space to Underrepresented Communities in Canada - Indigenous Lands & Resources Today | Indigenous Lands & Resources Today","View the <strong>iDream 2025</strong> Impact Report ... Creators, innovators, and changemakers from BIPOC and other marginalized communities are encouraged to apply. Applications can be submitted through the official iDREAM Awards website at idreamadream.ca...",https://ilrtoday.ca/second-annual-idream-awards-opens-applications-offering-5-million-in-advertising-space-to-underrepresented-communities-in-canada/,2026-02-25T20:31:57,new_campaign
indigenous,Putting brands on the map: An indigenous Out-of-Home (OOH) advertising leader with 50+ years of impact - The Business & Financial Times,"We are encouraged that, this progress has also been recognised externally with DDP receiving the Performance Improvement Award at the 2025 Private Equity Africa Awards. We believe these developments have positioned the company for sustained growth while preserving and building on the founder’s long-standing vision.” · As a Ghanaian-owned company backed by local pension capital, DDP sees its role as more than simply providing advertising space. It works closely with brands, agencies, and institutions to help campaigns achieve visibility, reach, and impact, supporting everything from multinational product launches and SME promotions to national awareness campaigns.",https://thebftonline.com/2026/02/26/putting-brands-on-the-map-an-indigenous-out-of-home-ooh-advertising-leader-with-50-years-of-impact/,2026-02-27T02:29:35,new_campaign
indigenous,Top 100 Indigenous Influencers in 2026,"<strong>Request Indigenous Influencers with email contacts in a spreadsheet or csv file</strong>. Email us at anuj@feedspot.com Copy email ... Get access to 500k active Instagram, Youtube, TikTok, and Twitter Influencers in 1500 niche categories. Get targeted media contact list in your niche at your fingertips ...",https://influencers.feedspot.com/indigenous_instagram_influencers/,2026-03-04T17:54:52,new_campaign
Stept Studios,Stept Studios promotes Meredith Rodriguez to president - SHOOTonline,"Stept Studios has promoted Meredith Rodriguez from chief growth officer to president, expanding her leadership across the company’s creative and production ecosystem, including Stept’s Creative &amp; Production Studio, Lockt, Stept’s Post House, and Vault Studios &amp; Rentals.",https://www.shootonline.com/shoot_newsbriefs/stept-studios-promotes-meredith-rodriguez-to-president/,2026-03-11T04:34:19,new_campaign
MBB,Top Consulting Firms of 2026 | MBB & Boutiques Ranked,"Operating within one of the world’s largest technology ecosystems, the team integrates strategic analysis with data-driven decision-making to support product expansion, service scalability, and entry into new markets. Engagements frequently involve coordination across engineering, product, finance, and commercial teams.",https://managementconsulted.com/top-consulting-firms/,2026-03-13T18:02:17,new_campaign
Pace,The Ivan Pace Jr. Verdict Is In,"Eric Wilson’s emergence in 2025 significantly impacted the Vikings’ linebacker corps, especially for Pace Jr. Wilson seized a larger role in 2025 with consistent performance, earning Brian Flores‘ trust and a higher spot in the linebacker hierarchy. Consequently, players behind Pace Jr.",https://vikingsterritory.com/2026/roster/freeagency/ivan-pace-jr-vikings-restricted-free-agency,2026-03-09T16:19:39,new_campaign
Pace,Pace(R) Launches New Testing Method for Ultrashort-Chain PFAS | National | guardonline.com,"MINNEAPOLIS, MN / ACCESS Newswire / <strong>March 12, 2026</strong> / Pace® Analytical Services, the preferred provider of regulatory testing and analytical laboratory services, and a Division of Pace®, a Science and Technology Company, announced today the ...",https://www.guardonline.com/news/national/pace-r-launches-new-testing-method-for-ultrashort-chain-pfas/article_8886717b-12db-55a1-98ea-697bbd5fa39d.html,2026-03-12T13:03:32,new_campaign
